GeoID,Series ID,Place,Year,Month,Unemployment Rate
48,LASST480000000000003,Texas (S),2026,January,4.3
48,LASST480000000000003,Texas (S),2025,December,4.3
48,LASST480000000000003,Texas (S),2025,November,4.3
48,LASST480000000000003,Texas (S),2025,October,-
48,LASST480000000000003,Texas (S),2025,September,4.3
48,LASST480000000000003,Texas (S),2025,August,4.2
48,LASST480000000000003,Texas (S),2025,July,4.2
48,LASST480000000000003,Texas (S),2025,June,4.1
48,LASST480000000000003,Texas (S),2025,May,4.1
48,LASST480000000000003,Texas (S),2025,April,4.1
48,LASST480000000000003,Texas (S),2025,March,4.1
48,LASST480000000000003,Texas (S),2025,February,4.1
48,LASST480000000000003,Texas (S),2025,January,4.1
49,LASST490000000000003,Utah (S),2026,June,3.6
49,LASST490000000000003,Utah (S),2026,May,3.7
49,LASST490000000000003,Utah (S),2026,April,3.8
49,LASST490000000000003,Utah (S),2026,March,3.8
49,LASST490000000000003,Utah (S),2026,February,3.8
49,LASST490000000000003,Utah (S),2026,January,3.8
49,LASST490000000000003,Utah (S),2025,December,3.7
49,LASST490000000000003,Utah (S),2025,November,3.7
49,LASST490000000000003,Utah (S),2025,October,-
49,LASST490000000000003,Utah (S),2025,September,3.6
49,LASST490000000000003,Utah (S),2025,August,3.6
49,LASST490000000000003,Utah (S),2025,July,3.5
49,LASST490000000000003,Utah (S),2025,June,3.5
49,LASST490000000000003,Utah (S),2025,May,3.5
49,LASST490000000000003,Utah (S),2025,April,3.4
49,LASST490000000000003,Utah (S),2025,March,3.4
49,LASST490000000000003,Utah (S),2025,February,3.4
49,LASST490000000000003,Utah (S),2025,January,3.3
50,LASST500000000000003,Vermont (S),2026,June,2.6
50,LASST500000000000003,Vermont (S),2026,May,2.6
50,LASST500000000000003,Vermont (S),2026,April,2.6
50,LASST500000000000003,Vermont (S),2026,March,2.6
50,LASST500000000000003,Vermont (S),2026,February,2.6
50,LASST500000000000003,Vermont (S),2026,January,2.7
50,LASST500000000000003,Vermont (S),2025,December,2.7
50,LASST500000000000003,Vermont (S),2025,November,2.7
50,LASST500000000000003,Vermont (S),2025,October,-
50,LASST500000000000003,Vermont (S),2025,September,2.6
50,LASST500000000000003,Vermont (S),2025,August,2.6
50,LASST500000000000003,Vermont (S),2025,July,2.6
50,LASST500000000000003,Vermont (S),2025,June,2.6
50,LASST500000000000003,Vermont (S),2025,May,2.6
50,LASST500000000000003,Vermont (S),2025,April,2.6
50,LASST500000000000003,Vermont (S),2025,March,2.6
50,LASST500000000000003,Vermont (S),2025,February,2.6
50,LASST500000000000003,Vermont (S),2025,January,2.6
51,LASST510000000000003,Virginia (S),2026,June,3.7
51,LASST510000000000003,Virginia (S),2026,May,3.8
51,LASST510000000000003,Virginia (S),2026,April,3.8
51,LASST510000000000003,Virginia (S),2026,March,3.8
51,LASST510000000000003,Virginia (S),2026,February,3.8
51,LASST510000000000003,Virginia (S),2026,January,3.7
51,LASST510000000000003,Virginia (S),2025,December,3.6
51,LASST510000000000003,Virginia (S),2025,November,3.6
51,LASST510000000000003,Virginia (S),2025,October,-
51,LASST510000000000003,Virginia (S),2025,September,3.4
51,LASST510000000000003,Virginia (S),2025,August,3.3
51,LASST510000000000003,Virginia (S),2025,July,3.3
51,LASST510000000000003,Virginia (S),2025,June,3.2
51,LASST510000000000003,Virginia (S),2025,May,3.3
51,LASST510000000000003,Virginia (S),2025,April,3.3
51,LASST510000000000003,Virginia (S),2025,March,3.3
51,LASST510000000000003,Virginia (S),2025,February,3.2
51,LASST510000000000003,Virginia (S),2025,January,3.2
53,LASST530000000000003,Washington (S),2026,June,5.2
53,LASST530000000000003,Washington (S),2026,May,5.2
53,LASST530000000000003,Washington (S),2026,April,5.2
53,LASST530000000000003,Washington (S),2026,March,5.1
53,LASST530000000000003,Washington (S),2026,February,5.1
53,LASST530000000000003,Washington (S),2026,January,5.0
53,LASST530000000000003,Washington (S),2025,December,4.9
53,LASST530000000000003,Washington (S),2025,November,4.9
53,LASST530000000000003,Washington (S),2025,October,-
53,LASST530000000000003,Washington (S),2025,September,4.7
53,LASST530000000000003,Washington (S),2025,August,4.6
53,LASST530000000000003,Washington (S),2025,July,4.6
53,LASST530000000000003,Washington (S),2025,June,4.5
53,LASST530000000000003,Washington (S),2025,May,4.5
53,LASST530000000000003,Washington (S),2025,April,4.5
53,LASST530000000000003,Washington (S),2025,March,4.5
53,LASST530000000000003,Washington (S),2025,February,4.4
53,LASST530000000000003,Washington (S),2025,January,4.4
54,LASST540000000000003,West Virginia (S),2026,June,4.2
54,LASST540000000000003,West Virginia (S),2026,May,4.3
54,LASST540000000000003,West Virginia (S),2026,April,4.4
54,LASST540000000000003,West Virginia (S),2026,March,4.5
54,LASST540000000000003,West Virginia (S),2026,February,4.7
54,LASST540000000000003,West Virginia (S),2026,January,4.6
54,LASST540000000000003,West Virginia (S),2025,December,4.6
54,LASST540000000000003,West Virginia (S),2025,November,4.6
54,LASST540000000000003,West Virginia (S),2025,October,-
54,LASST540000000000003,West Virginia (S),2025,September,4.5
54,LASST540000000000003,West Virginia (S),2025,August,4.3
54,LASST540000000000003,West Virginia (S),2025,July,4.2
54,LASST540000000000003,West Virginia (S),2025,June,4.0
54,LASST540000000000003,West Virginia (S),2025,May,4.0
54,LASST540000000000003,West Virginia (S),2025,April,3.9
54,LASST540000000000003,West Virginia (S),2025,March,3.9
54,LASST540000000000003,West Virginia (S),2025,February,3.8
54,LASST540000000000003,West Virginia (S),2025,January,3.8
55,LASST550000000000003,Wisconsin (S),2026,June,3.3
55,LASST550000000000003,Wisconsin (S),2026,May,3.4
55,LASST550000000000003,Wisconsin (S),2026,April,3.5
55,LASST550000000000003,Wisconsin (S),2026,March,3.5
55,LASST550000000000003,Wisconsin (S),2026,February,3.4
55,LASST550000000000003,Wisconsin (S),2026,January,3.3
55,LASST550000000000003,Wisconsin (S),2025,December,3.2
55,LASST550000000000003,Wisconsin (S),2025,November,3.2
55,LASST550000000000003,Wisconsin (S),2025,October,-
55,LASST550000000000003,Wisconsin (S),2025,September,3.1
55,LASST550000000000003,Wisconsin (S),2025,August,3.1
55,LASST550000000000003,Wisconsin (S),2025,July,3.0
55,LASST550000000000003,Wisconsin (S),2025,June,3.1
55,LASST550000000000003,Wisconsin (S),2025,May,3.1
55,LASST550000000000003,Wisconsin (S),2025,April,3.2
55,LASST550000000000003,Wisconsin (S),2025,March,3.2
55,LASST550000000000003,Wisconsin (S),2025,February,3.3
55,LASST550000000000003,Wisconsin (S),2025,January,3.3
56,LASST560000000000003,Wyoming (S),2026,June,3.2
56,LASST560000000000003,Wyoming (S),2026,May,3.4
56,LASST560000000000003,Wyoming (S),2026,April,3.5
56,LASST560000000000003,Wyoming (S),2026,March,3.6
56,LASST560000000000003,Wyoming (S),2026,February,3.6
56,LASST560000000000003,Wyoming (S),2026,January,3.6
56,LASST560000000000003,Wyoming (S),2025,December,3.5
56,LASST560000000000003,Wyoming (S),2025,November,3.5
56,LASST560000000000003,Wyoming (S),2025,October,-
56,LASST560000000000003,Wyoming (S),2025,September,3.4
56,LASST560000000000003,Wyoming (S),2025,August,3.3
56,LASST560000000000003,Wyoming (S),2025,July,3.3
56,LASST560000000000003,Wyoming (S),2025,June,3.2
56,LASST560000000000003,Wyoming (S),2025,May,3.2
56,LASST560000000000003,Wyoming (S),2025,April,3.2
56,LASST560000000000003,Wyoming (S),2025,March,3.2
56,LASST560000000000003,Wyoming (S),2025,February,3.2
56,LASST560000000000003,Wyoming (S),2025,January,3.2
72,LASST720000000000003,Puerto Rico (S),2026,June,5.8
72,LASST720000000000003,Puerto Rico (S),2026,May,5.6
72,LASST720000000000003,Puerto Rico (S),2026,April,5.6
72,LASST720000000000003,Puerto Rico (S),2026,March,5.6
72,LASST720000000000003,Puerto Rico (S),2026,February,5.6
72,LASST720000000000003,Puerto Rico (S),2026,January,5.7
72,LASST720000000000003,Puerto Rico (S),2025,December,5.7
72,LASST720000000000003,Puerto Rico (S),2025,November,5.7
72,LASST720000000000003,Puerto Rico (S),2025,October,5.7
72,LASST720000000000003,Puerto Rico (S),2025,September,5.7
72,LASST720000000000003,Puerto Rico (S),2025,August,5.7
72,LASST720000000000003,Puerto Rico (S),2025,July,5.6
72,LASST720000000000003,Puerto Rico (S),2025,June,5.6
72,LASST720000000000003,Puerto Rico (S),2025,May,5.5
72,LASST720000000000003,Puerto Rico (S),2025,April,5.5
72,LASST720000000000003,Puerto Rico (S),2025,March,5.4
72,LASST720000000000003,Puerto Rico (S),2025,February,5.5
72,LASST720000000000003,Puerto Rico (S),2025,January,5.4
